participante,comentário,dia
d80527f2-da3b-4fdb-b561-ed54f7f044d9,Estou adorando o evento!!! Parabéns!!!,23/07/2025 14:11
d80527f2-da3b-4fdb-b561-ed54f7f044d9,Projetos Parceiros são maravilhosos!!!!,23/07/2025 14:11
5ca22f49-b601-4a36-81af-dba71e05cf97,Palestras muito boas!,23/07/2025 14:15
5ca22f49-b601-4a36-81af-dba71e05cf97,"Evento maravilhoso ",23/07/2025 14:16
8e1a9311-52fe-4567-8c58-70f0e2281925,RENACEE MD é maravilhoso !!!,23/07/2025 14:16
fa22c635-07b6-4718-9309-2665ad2d1a12,Muito legal ver os outros projetos do CNPQ!,23/07/2025 14:18
fa22c635-07b6-4718-9309-2665ad2d1a12,Engie me contrata!,23/07/2025 14:18
8e1a9311-52fe-4567-8c58-70f0e2281925,Ansiosa pela foto oficial desse ano!!!,23/07/2025 14:18
fd51eca2-7207-474a-8495-5c0e5f20aea5,"Muito boa as histórias ",23/07/2025 14:19
fd51eca2-7207-474a-8495-5c0e5f20aea5,"Gostei bastante ",23/07/2025 14:19
fd51eca2-7207-474a-8495-5c0e5f20aea5,"Muito interessante ",23/07/2025 14:19
9ea006aa-40fb-4edc-98dd-39d527a61d6d,Amei,23/07/2025 14:21
9ea006aa-40fb-4edc-98dd-39d527a61d6d,"Incrível ",23/07/2025 14:21
b7c16dca-5c66-4a7b-8685-96474b1617e0,Ansiosa para dar continuidade a segunda sessão de pôsteres,23/07/2025 14:22
a2172412-8829-44fe-a1bb-c21eb82571aa,As camisas wit 2025 estão belíssimas🫶🏻,23/07/2025 14:24
6d48edcf-e6d6-48d3-a2e0-e9296cb697f3,A foto foi um momento muito massa,23/07/2025 14:25
c8194828-4572-4490-92ca-12b49d139fba,Adorei as camisetas!!🥰,23/07/2025 14:29
bc2f024f-816c-4560-b2e7-fe905d1a0478,Muito bom!!,23/07/2025 14:53
71ba845f-dca4-4b80-a9fc-5012503262d8,"Palestras incríveis ",23/07/2025 14:54
bc2f024f-816c-4560-b2e7-fe905d1a0478,Conteúdo riquíssimo!,23/07/2025 14:54
71ba845f-dca4-4b80-a9fc-5012503262d8,Bastante agregador,23/07/2025 14:54
71ba845f-dca4-4b80-a9fc-5012503262d8,Amei!,23/07/2025 14:55
bc2f024f-816c-4560-b2e7-fe905d1a0478,Amei!!,23/07/2025 14:55
71ba845f-dca4-4b80-a9fc-5012503262d8,"Mal posso esperar pelas próximas palestras! ",23/07/2025 14:56
bc2f024f-816c-4560-b2e7-fe905d1a0478,Ansiosa para nossa próxima sessão!,23/07/2025 14:56
be669223-c64d-4256-b488-d6a63a1f5117,"Muito interessante a ideia de Gamificação com o aplicativo ",23/07/2025 14:57
be28feaa-bc8c-45e6-b109-e943185c33f5,"As palestras são ótimas retratando a realidades de muitas mulheres , e nos inspirado cada vez mais ",23/07/2025 14:57
be669223-c64d-4256-b488-d6a63a1f5117,"A camiseta está linda, adorei. ",23/07/2025 14:57
fcd08197-e61d-4cc4-8460-7859bc9ee761,"Um momento cheio de aprendizado ",23/07/2025 15:17
fcd08197-e61d-4cc4-8460-7859bc9ee761,Amei,23/07/2025 15:17
edb1ed7b-5a06-419c-bbb0-692a9fbf269e,Gostei bastante da iniciativa de ensino de programação competitiva para meninas em escolas públicas,23/07/2025 15:19
ecf86f01-f235-4ce6-b218-43e9ae6ebb8f,Amei a apresentação de projetos! Super inspiradores,23/07/2025 15:20
ecf86f01-f235-4ce6-b218-43e9ae6ebb8f,Sessão de posters muito linda!,23/07/2025 15:20
edb1ed7b-5a06-419c-bbb0-692a9fbf269e,As estatísticas são bastante otimistas,23/07/2025 15:20
fcd08197-e61d-4cc4-8460-7859bc9ee761,"Momento enriquecedor ",23/07/2025 15:20
fcd08197-e61d-4cc4-8460-7859bc9ee761,Gostei muito,23/07/2025 15:20
7695e714-3a65-4d70-af59-1b2052e09d00,Muito bom,23/07/2025 15:22
7695e714-3a65-4d70-af59-1b2052e09d00,Gostei,23/07/2025 15:22
0fd4184b-054c-4f30-a68f-4f62688e40b4,Primeira vez no congresso. Amei,23/07/2025 15:23
0fd4184b-054c-4f30-a68f-4f62688e40b4,Voltarei nos próximos com certeza.,23/07/2025 15:24
489050ba-f6ce-4f05-a8ce-d6bdee47371a,"Parabéns aos projetos parceiros!!! ",23/07/2025 15:33
6f0e3eaf-fbf3-4cda-afac-5bea2ead2b37,Parabéns pelo evento!,23/07/2025 15:42
6f0e3eaf-fbf3-4cda-afac-5bea2ead2b37,Evento muito bem organizado! Gostei da exposição dos projetos parceiros.,23/07/2025 15:43
4775372c-ada6-4087-bb2c-70b01e4bd2f8,"Palestra maravilhosa demais, muito conhecimento compartilhado ☺️",23/07/2025 15:57
7ff8200d-cf7f-46b9-82e4-f6cf85fded45,"Evento perfeito ",23/07/2025 16:12
92884dd4-6d85-4439-b8ed-855f735d689a,"Ótimo ",23/07/2025 16:13
92884dd4-6d85-4439-b8ed-855f735d689a,Ufs aquii,23/07/2025 16:13
1130f3f4-1e33-482d-a327-745c63f1516b,Amei os pôsteres!!!!,23/07/2025 16:14
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,Que bom ver tantos pôsteres de programas parceiros!!!,23/07/2025 16:16
7ff8200d-cf7f-46b9-82e4-f6cf85fded45,"O segundo dia também está sendo incrível ",23/07/2025 16:16
575e397c-e7d3-4587-9a09-46e3df1ccdf4,Adorei conhecer novos projetos parceiros durante a sessão de pôster!,23/07/2025 16:17
ccf1aa16-c6a5-4d78-85ab-a43ad8256de3,💗💗💗💗👩🏻‍💻,23/07/2025 16:18
8b928f09-aedb-4ce1-a365-4d56a0839c50,Estou amando a gameficação!!,23/07/2025 16:23
51dee22d-fc70-4bc4-b8ad-c757599b8ba8,Muito conhecimento,23/07/2025 16:26
0075ff65-ea4f-498d-992f-ada2464aa615,Muito bom  o evento!,23/07/2025 16:26
0075ff65-ea4f-498d-992f-ada2464aa615,Programacao wit maravilhosa!,23/07/2025 16:27
464bbcb6-2b9f-498e-bfbd-4f0b6935e844,Que evento lindo! Perfeito! Estou encantada 😍,23/07/2025 16:30
464bbcb6-2b9f-498e-bfbd-4f0b6935e844,A coordenação do evento está de parabéns!!! CSBC em Maceió é tudo de melhor 💞💞💞💞💞,23/07/2025 16:30
adec314d-1120-4e55-985a-8bdbbf48be55,"Parabéns, pela organização do evento! As pautas são muito relevantes.",23/07/2025 16:34
6d48edcf-e6d6-48d3-a2e0-e9296cb697f3,A exposição dos projetos parceiros foi um sucesssooooo,23/07/2025 16:35
fe69c798-5373-4255-831b-9a1ce468c5d6,"A sessão de pôsteres foi incrível! Conhecer mulheres com força de vontade dá inspiração para fazer o mesmo ",23/07/2025 16:37
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,"Amei a apresentação de banners! Conhecer os outros projetos e falar sobre o meninas.comp foi bom demais! ",23/07/2025 16:38
d41245db-625f-483f-8dc9-03a25833c76c,❤️,23/07/2025 16:44
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,Muito importante o relatório feito pela CIDE! Obrigada por trazerem ele para que a comunidade se conscientize cada vez mais,23/07/2025 16:46
1ced77b3-b5de-4d74-8882-f7ffe3d9ec30,Muito gratificante estar participando,23/07/2025 16:50
1ced77b3-b5de-4d74-8882-f7ffe3d9ec30,"Sem comentários ",23/07/2025 16:50
adec314d-1120-4e55-985a-8bdbbf48be55,"Devemos, sim, criar um ambiente em que todos se sintam bem-vindos! Para isso é preciso compreender os porquês das diferenças de representatividade em relação à sociedade brasileira na SBC.",23/07/2025 16:51
4775372c-ada6-4087-bb2c-70b01e4bd2f8,"Adorei a sessão de pôsteres, muitos trabalhos brilhantes 💜",23/07/2025 16:52
7ff8200d-cf7f-46b9-82e4-f6cf85fded45,💖💖💖,23/07/2025 16:57
e56b565e-2680-4f05-bfb5-f672c691d632,A sessão de pôsteres foi inspiradora! Parabéns a todos os projetos parceiros.,23/07/2025 16:57
8f0f4c0d-f2eb-4b18-8099-25bcd217a483,"Importantíssimo ter o presidente da ACM compreendendo a importância da diversidade na Computação ",23/07/2025 16:57
352e47bd-d2bf-4541-a6ce-6498a321db06,"Ainda estamos por aqui ",23/07/2025 16:59
a963dd12-40da-4337-b329-0e358fc55b57,Achei extremamente interessante e bem vindo ao evento.,23/07/2025 17:02
03a65761-df50-4a1d-b247-f846bd21c48e,Eu amei,23/07/2025 17:03
03a65761-df50-4a1d-b247-f846bd21c48e,Adorei,23/07/2025 17:03
352e47bd-d2bf-4541-a6ce-6498a321db06,Extremamente interessante!!!!!,23/07/2025 17:04
1adbc12f-bf03-4c55-8960-539251e80c9e,segundo dia <3,23/07/2025 17:05
bc4009b6-e6ad-4b08-8126-a0e91ba35f4b,Adorei ver mulheres tão importantes e inteligentes nesse evento. Obrigada por serem inspirações pra todas as meninas no congresso!,23/07/2025 17:06
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"Já no início da apresentação da EMBRAER me encantou os olhos, simplesmente incrível!!!!!",23/07/2025 17:06
34f169b0-0592-49a9-adae-030f73515e9e,"Pude aprender bastante sobre inclusão das mulheres na tecnologia, acredito que a palestra sanou diversas dúvidas pessoais minhas.",23/07/2025 17:17
34f169b0-0592-49a9-adae-030f73515e9e,Ótima palestra! Muito grata por poder participar,23/07/2025 17:19
38a3f457-2608-4b06-a8f5-f05a3c41b341,"Parabéns por esse evento incrível! É muito bom ver as meninas de diferentes estados tão engajadas em um único propósito ",23/07/2025 17:20
bc4009b6-e6ad-4b08-8126-a0e91ba35f4b,segundo dia ❤️❤️,23/07/2025 17:24
bc4009b6-e6ad-4b08-8126-a0e91ba35f4b,amei a palestra da embraer,23/07/2025 17:25
bc4009b6-e6ad-4b08-8126-a0e91ba35f4b,top top top,23/07/2025 17:25
464bbcb6-2b9f-498e-bfbd-4f0b6935e844,"GENTEEE, que evento Toppp",23/07/2025 17:48
464bbcb6-2b9f-498e-bfbd-4f0b6935e844,"Maravilhosoooooo!!! ",23/07/2025 17:49
e6d477bf-b603-42a7-985e-ac84356103b9,Parabéns pelo evento!,23/07/2025 18:01
1e411a8b-4d32-4425-945d-09887c5071b8,Entrega das camisas hoje foi emocionante!!!,23/07/2025 18:01
e6d477bf-b603-42a7-985e-ac84356103b9,"Que emocionante! ",23/07/2025 18:02
1e411a8b-4d32-4425-945d-09887c5071b8,Segundo dia está terminando com sucesso❤️,23/07/2025 18:04
6933d6a3-26d4-4177-97e9-e7325d50bfaa,"Marinalva você me representa! ",23/07/2025 18:06
c23e3c88-36e4-4099-abc5-67195fb50d88,Adorei a sessão de pôsteres. É muito interessante ver tantos trabalhos voltados para mulheres em um Congresso de Computação.,23/07/2025 18:21
c23e3c88-36e4-4099-abc5-67195fb50d88,"Como mulher na área de computação, acho muito importante eventos como esse.",23/07/2025 18:22
1c7000ea-e558-4ef4-93d8-2c018ec84123,Sempre muito bom ver jogos sobre mulheres em STEM💕,23/07/2025 18:38
b7c16dca-5c66-4a7b-8685-96474b1617e0,"Motivador a apresentação da EMBRAER, tanto pelas oportunidades apresentadas, mas principalmente a história de vida da Marinalva, uma inspiração em pessoa.",23/07/2025 18:39
251569e1-42c3-4c32-b8db-d8b8b9741d5b,"Adorei a camiseta!! ",23/07/2025 23:07
251569e1-42c3-4c32-b8db-d8b8b9741d5b,"Manhã maravilhosa no WIT! ",23/07/2025 23:07
1130f3f4-1e33-482d-a327-745c63f1516b,O dia de hoje foi muito motivador. Poder ver tantos trabalhos das meninas nas áreas foi inspirador.,23/07/2025 23:16
b26c0a2d-f5a9-4708-a4ec-8603756202d8,A palestra da EMBRAER foi fantástica! Que lição de vuda emocionante!!,24/07/2025 01:55
b26c0a2d-f5a9-4708-a4ec-8603756202d8,"A. Primeira pergunta do questionário de avaliação do WIT não está permitindo marcar mais de 1 alternativa. ",24/07/2025 01:58
262af184-23c3-4cb4-8231-04a142217d69,O tema é bem relevante e trás perspectivas diferentes do que imaginava.,24/07/2025 05:05
262af184-23c3-4cb4-8231-04a142217d69,Palestra clara e objetiva.,24/07/2025 05:06
06f1249e-61d1-4916-a745-f29b8095822b,"Ontem foi o dia mais legal e interativo, vou sair desse congresso inspirada a focar nos meus estudos pra crescer e ganhar mais espaço na área ❤️",24/07/2025 05:54
06f1249e-61d1-4916-a745-f29b8095822b,A camiseta e os brindes estão maravilhosos ❤️❤️❤️❤️,24/07/2025 05:54
c23e3c88-36e4-4099-abc5-67195fb50d88,Conheci pessoas incríveis com projetos incríveis. É muito importante e muito boa essa troca.,24/07/2025 06:54
c23e3c88-36e4-4099-abc5-67195fb50d88,"O momento da foto oficial foi muito lindo. ",24/07/2025 06:55
6e490da9-d604-49fa-b782-7cc09c1615d3,Ansiosa para as apresentações de hoje. Certamente será  incrível!,24/07/2025 07:34
6e490da9-d604-49fa-b782-7cc09c1615d3,"A gamificacao está demais. ",24/07/2025 07:35
526a01d7-32cb-4bbe-a7c8-77d7090f52fd,Evento super legal! 🥰,24/07/2025 07:38
c23e3c88-36e4-4099-abc5-67195fb50d88,"Ansiosa para ver as apresentações de hoje! ",24/07/2025 07:48
d7cc7b23-8be1-497b-ae4a-23b538971629,"Ótima organização ",24/07/2025 07:57
d7cc7b23-8be1-497b-ae4a-23b538971629,"Ansiosa para o próximo ",24/07/2025 07:57
4270590b-ac53-434d-88eb-f948b87a7247,Ansioso para hoje!,24/07/2025 07:57
4270590b-ac53-434d-88eb-f948b87a7247,"Bom dia, ansioso para as apresentações de hoje.",24/07/2025 07:58
bf25caf2-133a-4e49-af4f-273e12e2009e,"Hoje o dia vai ser emocionante, dia de apresentação. ",24/07/2025 08:01
bf25caf2-133a-4e49-af4f-273e12e2009e,"Última dia, já estou com saudades. ",24/07/2025 08:01
5b1bd074-2e84-4caf-854b-505a36f8a606,"Ótimo trabalho ",24/07/2025 08:05
5b1bd074-2e84-4caf-854b-505a36f8a606,"Continuem assim, evento perfeito ",24/07/2025 08:05
a57c1135-2ebb-4824-9625-c0bce163dddf,Ansioso para a premiação do evento 🙏,24/07/2025 08:05
4bc0a904-0a38-4b33-b1de-cab5ea9cf808,Palestras incríveis.,24/07/2025 08:06
4bc0a904-0a38-4b33-b1de-cab5ea9cf808,Super legal,24/07/2025 08:06
a57c1135-2ebb-4824-9625-c0bce163dddf,Go Mermãs! 🔥,24/07/2025 08:06
9ea006aa-40fb-4edc-98dd-39d527a61d6d,Impressionante a diversidade de informações interessantes,24/07/2025 08:09
9ea006aa-40fb-4edc-98dd-39d527a61d6d,"Incrível como essas palestras mudam a nossa visão ",24/07/2025 08:09
0075ff65-ea4f-498d-992f-ada2464aa615,Os fórums do wit estão sendo muito bons!,24/07/2025 08:24
d045f926-cf41-4757-ae96-89594f6e4870,Tá incrível 💜,24/07/2025 08:24
d045f926-cf41-4757-ae96-89594f6e4870,Mermãs Digitais 💜,24/07/2025 08:24
0075ff65-ea4f-498d-992f-ada2464aa615,Evento excelente!,24/07/2025 08:25
e11a154c-a026-49a9-9a71-ad45b5939df8,Último dia de wit 😢,24/07/2025 08:40
170840c4-5893-454a-8433-5854baffd2cc,Ansiosa pelas apresentações de hoje,24/07/2025 08:41
e11a154c-a026-49a9-9a71-ad45b5939df8,"Bom dia ☀️ ",24/07/2025 08:41
170840c4-5893-454a-8433-5854baffd2cc,Esperando muito já pela premiação e a edição de 2026,24/07/2025 08:41
75049fc4-0a03-4d80-9d70-6471c2c5a110,o wit tá incrível!!!!,24/07/2025 08:46
75049fc4-0a03-4d80-9d70-6471c2c5a110,"os artigos são demais ",24/07/2025 08:46
75049fc4-0a03-4d80-9d70-6471c2c5a110," momentos incríveis",24/07/2025 08:47
0b4761ba-7672-4bde-89c3-74f013f2b163,ÚLTIMO DIA VAMOS QUE VAMOS!!!,24/07/2025 08:47
0b4761ba-7672-4bde-89c3-74f013f2b163,Partiu!!!,24/07/2025 08:47
97bb898c-af32-4429-b56c-5914309a8775,"Triste de já ser o último dia ",24/07/2025 08:52
67959b7b-0a25-4354-a35e-f5974a549323,"Uma pena hoje ser o último dia de WIT! ",24/07/2025 08:52
67959b7b-0a25-4354-a35e-f5974a549323,Já estou pronta para o próximo 😍,24/07/2025 08:53
16d2d16a-6864-4d0c-afe3-d87991308ec5,"Adorei, participei de todos",24/07/2025 08:55
16d2d16a-6864-4d0c-afe3-d87991308ec5,Quero mais broches,24/07/2025 08:56
251569e1-42c3-4c32-b8db-d8b8b9741d5b,Começando mais um dia no WIT;),24/07/2025 08:57
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"Salas bem localizadas e organizadas, além de limpas e com bom som",24/07/2025 08:57
1e2c4536-db1c-40f6-a514-717da937138d,Muito ansiosa pra apresentar nosso artigo!!!!,24/07/2025 08:57
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"Ótimas apresentações com diversidade de assuntos e temas, além de pessoas. ",24/07/2025 08:57
1e2c4536-db1c-40f6-a514-717da937138d,"Ótima organização, como sempre",24/07/2025 08:58
f3eed192-b8ab-4094-942f-54e234fbb70b,ainda tentando me recuperar da história de vida de marinalva 😭,24/07/2025 08:58
f3eed192-b8ab-4094-942f-54e234fbb70b,palestra incrível do embraer 🤩🤩🤩,24/07/2025 08:59
352e47bd-d2bf-4541-a6ce-6498a321db06,Palestra incrível a da embraer,24/07/2025 09:01
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,Ansiosa para as de hoje!,24/07/2025 09:01
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"Mesmo vindo para outro evento, minha agenda hj é 100% WIT",24/07/2025 09:02
5c7c797e-febc-42ad-883a-7aaefc221bb2,"Super ansiosa com o dia de hoje ",24/07/2025 09:02
cf03f7b1-8338-40a2-84f4-91ec5f988764,evento incrível!,24/07/2025 09:03
352e47bd-d2bf-4541-a6ce-6498a321db06,Massa dms !!!!!!,24/07/2025 09:03
cf03f7b1-8338-40a2-84f4-91ec5f988764,Último dia!!!,24/07/2025 09:03
352e47bd-d2bf-4541-a6ce-6498a321db06,"Que pena q está acabando..

",24/07/2025 09:03
a24b5393-ee39-4272-8f84-7f95fa794341,"Que venha o último dia, WIT já deixando saudades.",24/07/2025 09:05
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,Expectativa a mil aqui no último dia de WIT!!!,24/07/2025 09:06
268e12fc-6012-41e0-9301-483b58059c69,"Último dia, 😍 ",24/07/2025 09:06
20280073-68fe-4304-9f54-d23b1663fe33,"Os artigos são extremamente importantes para aderirmos conhecimentos de outros temas e adequarmos em nosso projetos ",24/07/2025 09:07
d90a7533-8a3c-4a1e-9221-2185fdeaec90,"adorei o tema de inclusão, diversidade e equidade! ",24/07/2025 09:07
d90a7533-8a3c-4a1e-9221-2185fdeaec90,adorando participar do WIT!!!,24/07/2025 09:07
6d48edcf-e6d6-48d3-a2e0-e9296cb697f3,Já estou com saudade 🥲,24/07/2025 09:07
a4ceb2fb-9e75-4db1-ace5-c82f92a1376e,"Tudo ótimo ",24/07/2025 09:07
6d48edcf-e6d6-48d3-a2e0-e9296cb697f3,"Que hoje seja um dia maravilhoso ",24/07/2025 09:07
ed496342-5088-4e03-9bf6-270dbfd06758,Secção técnica 5 está com apresentações fantásticas ✨,24/07/2025 09:07
a4ceb2fb-9e75-4db1-ace5-c82f92a1376e,"Maravilhoso. Parabéns ",24/07/2025 09:07
ce4b41b3-8b58-4d8c-9cb8-5bf7133c59d4,"Sempre maravilhoso ",24/07/2025 09:08
ce4b41b3-8b58-4d8c-9cb8-5bf7133c59d4,"Perfeito ",24/07/2025 09:08
a6584b5b-822e-4c85-be5b-e91db87dc16e,"Até agora tudo maravilhoso! ",24/07/2025 09:08
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,"Foram dias de muito conhecimento e boas experiências ",24/07/2025 09:09
38a3f457-2608-4b06-a8f5-f05a3c41b341,"Último dia, tururuu",24/07/2025 09:09
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,"Estou voltando pra casa com muitas ideias e inovações ",24/07/2025 09:09
3ad87374-5d6b-41e4-a901-00435a3f8c6e,Amei o dia de hj,24/07/2025 09:09
3ad87374-5d6b-41e4-a901-00435a3f8c6e,Espero que os próximos encontros sejam tão bons quanto,24/07/2025 09:09
38a3f457-2608-4b06-a8f5-f05a3c41b341,Já quero ir para o próximo!!!,24/07/2025 09:10
eb7a2e85-37f5-4355-b66a-b99d1a9ac033,"Que evento incrível, vou sentir saudadee do CSBC💖",24/07/2025 09:10
eb7a2e85-37f5-4355-b66a-b99d1a9ac033,Todas as apresentações do WIT impecáveis!,24/07/2025 09:10
671f8ca1-38b7-401b-b96a-2dc047c32c4b,Está sendo um sonho!,24/07/2025 09:10
671f8ca1-38b7-401b-b96a-2dc047c32c4b,A energia ontem na hora da foto foi incrível!,24/07/2025 09:11
20280073-68fe-4304-9f54-d23b1663fe33,Extremamente importante,24/07/2025 09:11
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,"Assunto muito interessante sobre a síndrome do impostor, já passei por isso no começo da minha carreira como desenvolvedora e fui muito bem acolhida por mulheres incríveis e empoderadas. Viva o WIT!!!",24/07/2025 09:13
f968ccfe-0100-4760-818b-0d85fd912a70,"Adorei o evento ! Ótimas palestras ! Queria mais ",24/07/2025 09:15
5244efbb-01d2-4f7e-b505-4fd32300baff,Trabalhos qualificados demais. O wit cresceu com sessões técnicas em paralelo. Esta na hora de virar um simpósio hehehe,24/07/2025 09:16
ed496342-5088-4e03-9bf6-270dbfd06758,WIT está cheio de artigos maravilhosos ✨🫰🏻,24/07/2025 09:16
38a3f457-2608-4b06-a8f5-f05a3c41b341,Evento muito bom!,24/07/2025 09:17
5c7c797e-febc-42ad-883a-7aaefc221bb2,"Muito interessante o artigo sobre a síndrome da impostora ",24/07/2025 09:19
e56b565e-2680-4f05-bfb5-f672c691d632,Uma pena que já é o último dia!,24/07/2025 09:19
e56b565e-2680-4f05-bfb5-f672c691d632,Animada para o ano que vem!,24/07/2025 09:19
9e1aa993-64b6-4d6b-99d1-897ce3415327,evento maravilhoso!!!,24/07/2025 09:19
c08bca4e-d84f-4567-b938-d29470fd6d02,#CSBC2025,24/07/2025 09:20
9e1aa993-64b6-4d6b-99d1-897ce3415327,😍😍,24/07/2025 09:20
9e1aa993-64b6-4d6b-99d1-897ce3415327,👏,24/07/2025 09:20
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"Último dia de CSBC e WIT, ansiosa e triste ao mesmo tempo.",24/07/2025 09:20
39c3a3e9-ded4-4f91-a9f8-b00e2c644d07,#CSBC2025,24/07/2025 09:21
9e1aa993-64b6-4d6b-99d1-897ce3415327,💫❤️,24/07/2025 09:21
c08bca4e-d84f-4567-b938-d29470fd6d02,"Minha a primeira vez no evento e em congresso relacionados, e estou achando muito interessante as apresentações de artigos, dá mais motivação de estar na área acadêmica.",24/07/2025 09:21
609ff990-2fc8-4802-9bc3-d805b042eab5,Considerei a palestra importante para a minha compreensão da situação atual das mulheres na área STEM.,24/07/2025 09:21
f37ffdc2-3f64-4b56-a935-4ddecee92321,"O evento está sendo maravilhoso ",24/07/2025 09:21
f37ffdc2-3f64-4b56-a935-4ddecee92321,Amei a camisa dessa edição do WIT,24/07/2025 09:22
609ff990-2fc8-4802-9bc3-d805b042eab5,Gostei,24/07/2025 09:22
adec314d-1120-4e55-985a-8bdbbf48be55,"Gurias of Code, presente! (Sessão Técnica 05)",24/07/2025 09:22
adec314d-1120-4e55-985a-8bdbbf48be55,"A programação está excelente, contemplando diversidade e interseccionalidade!",24/07/2025 09:23
c8ddbe59-a031-4194-add3-db3071ddcbef,Último dia WIT :(,24/07/2025 09:23
c8ddbe59-a031-4194-add3-db3071ddcbef,💜,24/07/2025 09:24
d230aaa6-976f-49bd-bb8a-21d45dec64ab,Vou voltar ano que vem!,24/07/2025 09:25
d230aaa6-976f-49bd-bb8a-21d45dec64ab,Agradeço o apoio da Embraer! A palestra da Marinalva foi emocionante!,24/07/2025 09:26
454aed9e-698f-45b7-bd91-93f4a4e6aa1d,sessao maravilhosa,24/07/2025 09:26
454aed9e-698f-45b7-bd91-93f4a4e6aa1d,muito feliz em estar no WIT,24/07/2025 09:26
454aed9e-698f-45b7-bd91-93f4a4e6aa1d,❤️,24/07/2025 09:27
8ace69cd-74b9-4738-b109-9ea8d441105c,Organização arrasou,24/07/2025 09:28
8ace69cd-74b9-4738-b109-9ea8d441105c,"Muito massa o evento ",24/07/2025 09:29
5ca22f49-b601-4a36-81af-dba71e05cf97,"Artigos muito bons ",24/07/2025 09:29
5ca22f49-b601-4a36-81af-dba71e05cf97,"Quero ir pro próximo ",24/07/2025 09:29
8ac171ff-ae8c-4709-899e-93e23ba84729,Amando o wit,24/07/2025 09:31
325332d3-4d5a-4a5f-9767-efb22cbb4b1c,"palestrantes incríveis, aprendi muito com suas vivências",24/07/2025 09:32
b787555f-cd18-4a0b-9e20-493282185ddd,Trabalhar com estatística e dados demanda muito cuidado para não serem enviesado. Muito bom.,24/07/2025 09:33
325332d3-4d5a-4a5f-9767-efb22cbb4b1c,experiência maravilhosa de ouvir e participar desse debate,24/07/2025 09:33
3406c3d7-f8f1-4db4-9d3f-06b9d53fa541,💙💙💙,24/07/2025 09:33
3406c3d7-f8f1-4db4-9d3f-06b9d53fa541,👏👏👏👏👏,24/07/2025 09:34
325332d3-4d5a-4a5f-9767-efb22cbb4b1c,muito bom!,24/07/2025 09:34
5671ae6e-ba88-4fbb-b2dd-5c0c4e65ce60,Vai codebloom,24/07/2025 09:34
5671ae6e-ba88-4fbb-b2dd-5c0c4e65ce60,Vai meninas,24/07/2025 09:34
bbce1d34-bf29-45d4-8ff1-5bc397a59a07,💙💙,24/07/2025 09:35
bbce1d34-bf29-45d4-8ff1-5bc397a59a07,💙💙💙,24/07/2025 09:35
01bdf958-26a8-4cbb-9001-f8323dd02301,Está acabando😭,24/07/2025 09:35
bbce1d34-bf29-45d4-8ff1-5bc397a59a07,💙,24/07/2025 09:35
bbce1d34-bf29-45d4-8ff1-5bc397a59a07,💙💙,24/07/2025 09:35
7afaf882-baa2-47f7-aa69-a15f8ad3452a,💙💙💙,24/07/2025 09:37
00785be0-171f-446a-9069-97212c12e0e3,Maravilhosas ❤️,24/07/2025 09:37
00785be0-171f-446a-9069-97212c12e0e3,"Adorei muito ",24/07/2025 09:37
01bdf958-26a8-4cbb-9001-f8323dd02301,💙💙,24/07/2025 09:37
39c3a3e9-ded4-4f91-a9f8-b00e2c644d07,#WIT,24/07/2025 09:38
39c3a3e9-ded4-4f91-a9f8-b00e2c644d07,"#mulheres ",24/07/2025 09:38
3ecdcc60-1292-4833-9c99-08066e0a6e86,Apresentação sobre Síndrome do Impostor muito interessante!,24/07/2025 09:38
c90f49e7-30eb-4954-bad6-ff13e4342a57,"Empolgada para este dia! ",24/07/2025 09:38
3ecdcc60-1292-4833-9c99-08066e0a6e86,Quero brindes do WIT!,24/07/2025 09:38
39c3a3e9-ded4-4f91-a9f8-b00e2c644d07,CSBC2025,24/07/2025 09:38
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,"Oi maninhas ",24/07/2025 09:39
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,Amo,24/07/2025 09:39
c90f49e7-30eb-4954-bad6-ff13e4342a57,"Parabéns, Fernanda! Adorei sua palestra sobre A Síndrome do Impostor",24/07/2025 09:39
f429f390-79a1-4e84-9a93-87a43048d3d7,Oportunidade de conhecer outras realidades .,24/07/2025 09:41
f429f390-79a1-4e84-9a93-87a43048d3d7,Ver que as questões que envolve nos mulheres nesta área está sendo debatido.,24/07/2025 09:42
251569e1-42c3-4c32-b8db-d8b8b9741d5b,"Amando as sessões técnicas! ",24/07/2025 09:43
429ddec8-9edb-4757-ab8b-fcdb61defd4e,O artigos estão incríveis!!,24/07/2025 09:44
